headword_iast	headword_slp1	entry_id	page	body
avamānin	avamAnin	660	021-a	{#avamAnin#}¦ (r. {#man#} cogitare s. {#in#}) despiciens, contemnens.
avayava	avayava	661	021-a	{#avayava#}¦ {%m.%} (r. {#yu#} ligare s. {#a#}) membrum. HIT. 96.4.
avara	avara	662	021-a	"{#avara#}¦ (a praep. {#ava#} s. {#ra#}) 1) inferus, inferior. 2) posticus, [Page021-b+ 37] posterus, posterior, postremus, ultimus. (gr. <lang n=""greek"">αὐϱά</lang> - v. Pott. I.123. - <lang n=""greek"">οὖϱος, οὖϱον, ὅϱος</lang> terminus; fortasse <lang n=""greek"">ὄϱ̓ϱ̔ος</lang> anus per assimilationem ex <lang n=""greek"">ὀϜϱος</lang>; lat. fortasse {%Eurus%}, sicut scr. {#avAc#} meridionalis ab {#ava#} descendit, cf. etiam gr. <lang n=""greek"">οὖϱος</lang> ventus secundus; de lat. {%ora%} v. {#avAra#})."
avaraja	avaraja	663	021-b	{#avaraja#}¦ {%m.%} (ex praec. et {#ja#} natus) frater natu minor. AM.
avarati	avarati	664	021-b	{#avarati#}¦ {%f.%} (r. {#ram#} se delectare praef. {#ava#} s. {#ti#}) cessatio, intermissio. AM.
avarodha	avaroDa	665	021-b	{#avaroDa#}¦ {%m.%} (r. {#ruD#} impedire, includere s. {#a#}) 1) impedimentum, perturbatio. SAK. 41.7. UR. 88.6.infr. 2) gynaeceum, v. sq.
avarodhana	avaroDana	666	021-b	{#avaroDana#}¦ {%n.%} (r. {#ruD#} impedire, includere, s. {#ana#}) gynaeceum. AM.
avalagna	avalagna	667	021-b	{#avalagna#}¦ {%m. n.%} (r. {#laj#} pudore affici s. {#na#}) medium corpus, «{%the waist%}». AM.
avalambana	avalambana	668	021-b	{#avalambana#}¦ {%n.%} (r. {#lamb#} labi s. {#ana#}) actio adhaerendi, suspendendi, innitendi. HIT. 41.16.
avalambin	avalambin	669	021-b	{#avalambin#}¦ (r. {#lamb#} labi s. {#in#}) pendens, dependens, suspensus. SA. 5.104. HIT. 9.5.
avalipta	avalipta	670	021-b	{#avalipta#}¦ v. {#lip#}.
avalepa	avalepa	671	021-b	{#avalepa#}¦ {%m.%} (r. {#lip#} oblinere, polluere s. {#a#}) arrogantia, insolentia, superbia. UR. 3.8. DEV. 10.2.
avaloka	avaloka	672	021-b	{#avaloka#}¦ {%m.%} (r. {#lok#} videre s. {#a#}) visus, conspectus, adspectus. UR. 37.14.
avaśa	avaSa	673	021-b	{#avaSa#}¦ (voluntatem, arbitrium non habens, {%KARM.%} ex {#a#} priv. et {#vaSa#} voluntas, arbitrium) 1) invitus. BH. 3.5. 2) non subactus. HIT. 12.8.
avaśeṣa	avaSeza	674	021-b	{#avaSeza#}¦ {%m.%} (r. {#Siz#} relinquere s. {#a#}) reliquum, reliquiae. SAK. 30.14.
avaśyaka	avaSyaka	675	021-b	{#avaSyaka#}¦ (ex {#a#} priv. et {#vaSyaka#} arbitrio subjectus) arbitrio non subjectus, necessarius.
avaśyakatā	avaSyakatA	676	021-b	{#avaSyakatA#}¦ {%f.%} (a praec. s. {#tA#}) necessitas. HIT. 116.10.
avaśyakaraṇīya	avaSyakaraRIya	677	021-b	{#avaSyakaraRIya#}¦ ({%KARM.%} ex {#avaSyam#} abjecto {#m#} et {#karaRIya#} faciendus, a rad. {#kf#} s. {#anIya#}) quod necessario faciendum. BR. 3.16.
avaśyabhāvin	avaSyaBAvin	678	021-b	{#avaSyaBAvin#}¦ {%Adj.%} (ex {#avaSyam#} abjecto {#m#} et {#BAvin#} quod existit, fit) quod necessario fit, accidit. BR. 2.2.
avaśyam	avaSyam	679	022-a	{#avaSyam#}¦ ({%AVY.%} ex {#a#} priv. et {#vaSya#} {%n.%} quod arbitrio subjici, quod regi potest) necessario, certe. BR. 2.2. N. 13.29.
avaśyāya	avaSyAya	680	022-a	{#avaSyAya#}¦ {%m.%} (r. {#SyE#} ire s. {#a#}) pruina. AM.
avasakta	avasakta	681	022-a	{#avasakta#}¦ v. {#sajj#}.
avasara	avasara	682	022-a	{#avasara#}¦ {%m.%} (r. {#sf#} ire s. {#a#}) occasio, opportunitas, tempus opportunum. UR. 10.21. HIT. 54.11. 14. 53.11.
avasāna	avasAna	683	022-a	{#avasAna#}¦ {%n.%} (r. {#so#} finire s. {#ana#}) finis, obitus. UR. 5.15. 37.4. 47.6.infr. SAK. 59.7.
avasiktāṅga	avasiktANga	684	022-a	{#avasiktANga#}¦ {%Adj.%} ({%BAH.%} ex {#avasikta#} conspersus, a r. {#sic#} s. {#ta#} et {#aNga#} {%n.%} membrum, corpus) conspersa membra, vel conspersum corpus habens. SU. 4.19.
avaskanda	avaskanda	685	022-a	{#avaskanda#}¦ {%m.%} (r. {#skand#} salire s. {#a#}) incursio, impetus, impugnatio. HIT. 102.9.
avaskara	avaskara	686	022-a	{#avaskara#}¦ {%m.%} (r. {#kf#} facere praef. {#ava#} cum {#s#} euphonico, s. {#a#}) excrementum, stercus. AM.
avastra	avastra	687	022-a	{#avastra#}¦ ({%BAH.%} ex {#a#} priv. et {#vastra#} {%n.%} vestis) veste privatus.
avastratā	avastratA	688	022-a	{#avastratA#}¦ {%f.%} (a praec. s. {#tA#}) Abstractum praecedentis. N. 10.16.
avasthā	avasTA	689	022-a	{#avasTA#}¦ {%f.%} (a rad. {#sTA#} praef. {#ava#}) status, conditio. SA. 5.89. {%In fine comp. BAH.%} SA. 4.32. N. 17.31.
avasthāna	avasTAna	690	022-a	{#avasTAna#}¦ {%n.%} (r. {#sTA#} stare, esse s. {#ana#}) commoratio, statio, habitatio. HIT. 38.13.
avasthita	avasTita	691	022-a	{#avasTita#}¦ v. {#sTA#}.
avahāsa	avahAsa	692	022-a	{#avahAsa#}¦ {%m.%} (r. {#has#} ridere s. {#a#}) risus, jocus. BH. 11.42.
avahita	avahita	693	022-a	{#avahita#}¦ v. {#DA#}.
avāk	avAk	694	022-a	{#avAk#}¦ {%Adv.%} (ab {#avAc#} q. v. mutato {#c#} in {#k#}, v. gr. 59.) 1) deorsum. 2) meridiem versus.
avākiśaras	avAkiSaras	695	022-a	{#avAkiSaras#}¦ ({%BAH.%} e praec. et {#Siras#} {%n.%} caput) deorsum caput habens, demisso capite. M. 4. DR. 8.22.
avāṅmukha	avANmuKa	696	022-a	{#avANmuKa#}¦ ({%BAH.%} ex {#avAk#}, v. gr. 58., et {#muKa#} {%n.%} vultus) deorsum habens vultum, demisso vultu. DR. 9.24.
avāc	avAc	697	022-a	{#avAc#}¦ (in casibus fortibus {#avAYc#}, v. gr. 196. 197; a r. {#aYc#} ire praef. {#ava#}) 1) inferus, inferior. 2) meridionalis. (Lat. {%aus-ter%} ortum esse videtur ex praep. {#ava#} - cum {%s%} euphonico sicut supra in {#avaskara#} - suff. comp. {%ter%}; cf. etiam nostrum {%Osten%}, germ. vet. {%ostar, ostana%}, v. gr. comp. 296.). AM.
avāpti	avApti	698	022-b	{#avApti#}¦ {%f.%} (r. {#Ap#} adipisci s. {#ti#}) adeptio, impetratio. HIT. 36.15. 69.2.
avāra	avAra	699	022-b	{#avAra#}¦ {%n.%} ripa citerior fluminis (lat. {%ora%}).
avi	avi	700	022-b	"{#avi#}¦ {%m.%} ovis (lith. {%awi-s%}, slav. {%ovjza%}, lat. {%ovis%}, gr. <lang n=""greek"">ὄϊς</lang>; goth. {%avistr%} ovile; huc etiam retulerim lat. {%aries%}, mutato {#v#} in {%r%} sicut e. c. in germ. vet. {%birumês%} sumus contra {#BavAmas#}, v. gr. comp. 20.)."
avicāritam	avicAritam	701	022-b	{#avicAritam#}¦ {%Adv.%} ({%AVY.%} ex {#a#} priv. et {#vicArita#} {%n.%} deliberatio, cogitatio) sine deliberatione, sine haesitatione, non cunctanter. SA. 1.35.
avitatham	avitaTam	702	022-b	{#avitaTam#}¦ v. {#vitaTa#}.
avidūra	avidUra	703	022-b	{#avidUra#}¦ ({%KARM.%} ex {#a#} priv. et {#vidUra#} longinquus) non longinquus. H. 2.1.
avinaya	avinaya	704	022-b	{#avinaya#}¦ {%m.%} ({%KARM.%} ex {#a#} priv. et {#vinaya#} improbitas, mores pravi, immodestia, turpitudo. HIT. 71.10. SAK. 16.5.
avirata	avirata	705	022-b	{#avirata#}¦ (ex {#a#} priv. et {#virata#} requiescens a r. {#ram#} praef. {#vi#} s. {#ta#}) perpetuus, continuus. AM.
aviratam	aviratam	706	022-b	{#aviratam#}¦ {%Adv.%} (acc. neut. praec.) sine intermissione, assidue, perpetuo. P. 17.
aviṣaya	avizaya	707	022-b	{#avizaya#}¦ {%m.%} ({%KARM.%} ex {#a#} priv. et {#vizaya#} q. v.) absentia. HIT. 56.14.
aviśeṣam	aviSezam	708	022-b	{#aviSezam#}¦ ({%AVY.%} ex {#a#} priv. et {#viSeza#} {%m.%} differentia, discrimen) omnino, prorsus, plane. A. 3.32.
avaidhavya	avEDavya	709	022-b	{#avEDavya#}¦ ({%BAH.%} ex {#a#} priv. et {#vEDavya#} viduitas a {#viDavA#} s. {#ya#}) liber a viduitate, liberans a viduitate. SA. 4.12.
avocam	avocam	710	022-b	{#avocam#}¦ v. gr. 420. gr. min. 381. 382.
avyakta	avyakta	711	022-b	{#avyakta#}¦ ({%KARM.%} ex {#a#} priv. et {#vyakta#} q. v.) 1) invisibilis, quod sensibus percipi nequit. BH. 2.25. 2) non perspicuus, obscurus. BR. 3.21.
avyagra	avyagra	712	022-b	{#avyagra#}¦ ({%KARM.%} ex {#a#} priv. et {#vyagra#} q. v.) 1) imperturbatus. N. 26.20. 2) consternatus, conturbatus, confusus, territus. DR. 9.1. SU. 4.1.
avyaya	avyaya	713	022-b	{#avyaya#}¦ ({%BAH.%} ex {#a#} priv. et {#vyaya#} {%m.%} interitus, exitium; quod non, sicut Wils. a r. {#vyay#} expendere, erogare derivari volo, sed a r. {#i#} ire praef. {#vi#} s. {#a#}) 1) interitûs, exitii expers. N. 2.15. BH. 2.17. 4.1. 6.13. 7.24. 25. 9.2. 14.5. 27. 2) {%m. n.%} vox indeclinabilis.
avratika	avratika	714	023-a	{#avratika#}¦ ({%KARM.%} ex {#a#} priv. et {#vratika#} qui vota facit aut solvit, a {#vrata#} votum s. {#ika#}) qui vota non facit aut solvit. IN. 2.5.
aś	aS	715	023-a	"{#aS#}¦ 5. {%A.%} 9. {%P.%} 1) edere, frui. {#aSnAtiH#} HIT. 35.15. {#aSnuteH#} BH. 3.4. 5.21. 2) {%secundum grammaticos%} occupare, coacervare. (Fortasse huc pertinet lat. {%cibus%}, abjectâ vocali initiali, suff. {%bu-s%}, inserto {%i%} sicut in sq. {#aSitavya#}. <div n=""pfx"">c. {#upa#} {%id.%} {#upASnAmiH#} DEV. 5.61. {#upASnuteH#} MAN. 12.20. 6.82. <div n=""pfx"">c. {#pra#} {%id.%} {#prASyaH#} N. 23.22. <div n=""pfx"">c. {#sam#} {%id.%} {#samaSnIyAtH#} MAN. 6.19. {#samaSnuteH#} MAN. 2.5. 3.277. 11.6."
aśana	aSana	716	023-a	{#aSana#}¦ (r. {#aS#} s. {#ana#}) qui edit, {%in fine comp.%}) N. 13.56. H. 4.2.
aśani	aSani	717	023-a	{#aSani#}¦ {%m. f.%} fulmen. IN. 1.5. 3.4.
aśitavya	aSitavya	718	023-a	{#aSitavya#}¦ {%n.%} (r. {#aS#} s. {#tavya#}) cibus. UR. 15.9.infr.
aśiraska	aSiraska	719	023-a	{#aSiraska#}¦ ({%BAH.%} ex {#a#} priv. et {#Siras#} {%n.%} caput, s. {#ka#}, v. gr. 665.) capite privatus. DR. 8.30.
aśiśvī	aSiSvI	720	023-a	{#aSiSvI#}¦ {%f.%} (fem. ab {#aSiSu#} liberis carens - ex {#a#} priv. et {#SiSu#} - adjecto feminini signo {#I#}) liberis carens femina. AM.
aśīla	aSIla	721	023-a	{#aSIla#}¦ {%n.%} ({%KARM.%} ex {#a#} priv. et {#SIla#} q. v.) improbitas, mores pravi, turpitudo. UP. 82.
aśubha	aSuBa	722	023-a	{#aSuBa#}¦ ({%KARM.%} ex {#a#} priv. et {#SuBa#} q. v.) 1) {%Adj.%} improbus, scelestus. N. 13.32. 2) infelix, infaustus. BH. 9.1. 3) {%Subst. n.%} malum. BH. 2.57.
aśūnya	aSUnya	723	023-a	{#aSUnya#}¦ ({%BAH.%} ex {#a#} priv. et {#SUnya#} {%n.%} vacuum) liber a vacuo, totus, universus.
aśūnyam	aSUnyam	724	023-a	{#aSUnyam#}¦ {%Adv.%} (Accus. neut. praec.) omnino, plane, accurate. SAK. 33.12.
aśeṣa	aSeza	725	023-a	{#aSeza#}¦ ({%BAH.%} ex {#a#} priv. et {#Seza#} {%n.%} residuum, reliquum) totus, universus. AM.
aśeṣatas	aSezatas	726	023-a	{#aSezatas#}¦ (a praec. s. {#tas#}) omnino, plane. N. 16.38. 6.24.
aśeṣe	aSeze	727	023-a	{#aSeze#}¦ {%Adv.%} (Loc. ab {#aSeza#}) i. q. praec. N. 4.31.
aśeṣeṇa	aSezeRa	728	023-a	{#aSezeRa#}¦ {%Adv.%} (Instr. ab {#aSeza#}) i. q. praec. N. 8.21. BH. 4.35. 10.16.
aśoka	aSoka	729	023-b	{#aSoka#}¦ ({%BAH.%} ex {#a#} priv. et {#Soka#} {%m.%} moeror) 1) {%Adj.%} moeroris expers. 2) {%m.%} nomen arboris. N. 12.101.
aśmagarbha	aSmagarBa	730	023-b	{#aSmagarBa#}¦ {%m.%} (ex {#aSman#} lapis et {#garBa#} q. v.) smaragdus.
aśman	aSman	731	023-b	"{#aSman#}¦ {%m.%} (ut videtur, a r. {#aS#} sg. 2. s. {#man#}) lapis (lith. {%akmů%} Th. {%akmen%}, slav. {%kamy%} Th. {%kamen%}, v. gr. comp. 139. et p. 364.; fortasse etiam huc referenda est prima syllaba graeci <lang n=""greek"">σμά-ϱαγδος</lang> et lat. {%sma-ragdus%}, ita ut <lang n=""greek"">σμα</lang>, {%sma%} sit pro {%asma%}, et <lang n=""greek"">ϱαγδος</lang> {%ragdus%} sit lapidis epitheton, quod retulerim ad rad. {#raYj#} colorare, unde {#rakta#} ruber; cf. {#aSmagarBa#}. Quod attinet ad sibilantem in voce graeca et latina, pro gutturali, quae plerumque sanscriti {#S#} locum tenet in utraque lingua: respiciendum est, litteram {#S#} etiam in sanscrita lingua non raro cum {#s#} permutari, et vice versa {#s#} cum {#S#}, e. c. in {#SvaSura#} quod lat. est {%socer%}, gr. <lang n=""greek"">ἑϰυϱός</lang>)."
aśmanta	aSmanta	732	023-b	"{#aSmanta#}¦ {%m.%} (ab {#aSman#} s. {#ta#}) focus, fornax. AM. (fortasse gr. <lang n=""greek"">ϰάμινος</lang> et lat. {%caminus%}, - nisi haec sunt a <lang n=""greek"">ϰαίω</lang>, - per metathesin ex <lang n=""greek"">ἄϰμινος</lang> sicut slav. {%KAMEN%} opponitur lithuanico {%AKMEN%} et scr. {#aSman#})."
aśmasāra	aSmasAra	733	023-b	{#aSmasAra#}¦ {%m. n.%} (ex {#aSman#} et {#sAra#} q. v.) ferrum. AM.
aśra	aSra	734	023-b	{#aSra#}¦ {%n.%} lacryma (v. {#aSru#}).
aśri	aSri	735	023-b	{#aSri#}¦ {%f.%} acies ensis. AM. (lat. {%acies%} et {%acer%}, lith. {%aʃs-mů%}).
aśru	aSru	736	023-b	"{#aSru#}¦ {%n.%} lacryma (ut mihi videtur, e {#daSru#}, abjecto {#d#}, ar. {#daMS#} mordere - gr. <lang n=""greek"">δάϰνω</lang> - s. {#ru#}; cf. gr. <lang n=""greek"">δάϰϱυ</lang>, lat. {%lacryma%} pro {%dacryma%}; goth. {%tagrs%} Th. {%tagra%} respondet sanscrito {#aSra#}; angl. {%tear%}, nostrum {%Zähre%}; lith. {%áʃzara%})."
aśreyas	aSreyas	737	023-b	{#aSreyas#}¦ {%n.%} ({%KARM.%} ex {#a#} priv. et {#Sreyas#} {%n.%} felicitas) infortunium, malum, calamitas. UP. 32.
aśva	aSva	738	023-b	"{#aSva#}¦ {%m.%} equus (lat. {%equus%}, gr. <lang n=""greek"">ἵππος</lang> ex <lang n=""greek"">ἵϰϰος</lang>, per assimilationem ex <lang n=""greek"">ἵϰϜος</lang>, zend. <lang n=""Avestan"">𐬀𐬯𐬞𐬀</lang> {%aśpa%} - gr. comp. 50. - lith. {%áʃzwa%} equa, russ. {%kobyla%}, abjecto {#a, v#} mutato in {%b%} et inserto {%o%} sicut in {%sobàka%} canis = {#Svan#})."
aśvattha	aSvatTa	739	023-b	{#aSvatTa#}¦ {%m.%} nomen arboris (Wils. ficus religiosa). N. 12.3. BH. 15.1.
aśvapati	aSvapati	740	023-b	{#aSvapati#}¦ {%m.%} (equorum dominus, {%TATP.%} ex {#aSva#} et {#pati#}) nom. pr. SA. 1.3.
aśvamedha	aSvameDa	741	024-a	{#aSvameDa#}¦ {%m.%} (ex {#aSva#} et {#meDa#} {%m.%} sacrificium) equi sacrificium. <sup>(*)</sup> <F>(*) Wils. ad hanc vocem: „{%The actual or emblematic sacrifice of a horse. This sacrifice is one of the highest order, and performed a hundred times, entitles the sacrificer to the domination of Swerga or paradise: it appears to have been originally typical; the horse and other animals being simply bound during the performation of certain ceremonies; the actual sacrifice is an introduction of a later period. See AS. R. Vol. 8, 442. Colebrooke, on the Védas%}.”</F>
aśvaśālā	aSvaSAlA	742	024-a	{#aSvaSAlA#}¦ {%f.%} ({%TATP.%} ex {#aSva#} et {#SAlA#} {%f.%} domus, porticus) equile. N. 19.11.
aśvāroha	aSvAroha	743	024-a	{#aSvAroha#}¦ {%m.%} ({%TATP.%} ex {#aSva#} et {#Aroha#} ascendens, a r. {#ruh#} praef. {#A#}) eques. AM.
aśvin	aSvin	744	024-a	{#aSvin#}¦ {%m. DU.%} {#aSvinO#} gemini fratres insigni pulchritudine, coelestes medici, {%Sûryo%}, solis Deo, et nympha {%Asvinia%} nati.
aṣṭaguṇāśraya	azwaguRASraya	745	024-a	{#azwaguRASraya#}¦ (octo virtutum sedem habens, {%BAH.%} ex {#azwaguRa - azwan + guRa#} - octo proprietates, virtutes, et {#ASraya#} domus, sedes) octo virtutibus praeditus. IN. 4.9.
aṣṭadhā	azwaDA	746	024-a	{#azwaDA#}¦ {%Adv.%} (a sq. s. {#DA#}) in octo partes divisum. BH. 7.4.
aṣṭan	azwan	747	024-a	"{#azwan#}¦ {%m. f. n.%} (gr. 256.) octo (lat. {%octo%}, gr. <lang n=""greek"">ὀϰτώ</lang>, goth. {%ahtau%}, nostrum {%acht%}, lith. {%aʃztůni%}, slav. {%osmj%}."
aṣṭama	azwama	748	024-a	{#azwama#}¦ (fem. {#azwamI#}) octavus.
aṣṭamī	azwamI	749	024-a	{#azwamI#}¦ {%f.%} (fem. praecedentis) dies octavus mensis dimidiati. DEV. 12.3.
aṣṭāṅga	azwANga	750	024-a	{#azwANga#}¦ {%n.%} ({%DVIGU%} ex {#azwan#} et {#aNga#} membrum) octo membra. Wils. «{%eight parts of the body, the hands. breast, forehead, eyes, throat and middle of the back; or four first, with the knees and feet; or these six with the words and mind%}».
aṣṭāṅgapāta	azwANgapAta	751	024-a	{#azwANgapAta#}¦ {%m.%} ({%TATP.%} e praec. et {#pAta#} actio procumbendi) octo membrorum prolapsio {%ad salutandum%}. HIT. 40.20. 91.22.
aṣṭādaśa	azwAdaSa	752	024-a	{#azwAdaSa#}¦ duodevicesimus. gr. 259.
aṣṭādaśan	azwAdaSan	753	024-a	{#azwAdaSan#}¦ {%m. f. n.%} duodeviginti. gr. 256.
aṣṭhīvat	azWIvat	754	024-a	{#azWIvat#}¦ {%m. n.%} (Nom. m. {#azWIvAn#}, neut. {#azWIvat#}, secundum Wils. ab {#asTi#} os s. {#vat#}, ita ut sit pro {#asTivat#}) genu.
as	as	755	024-b	1. {#as#}¦ 1. {%P. A.%} ({#dIptyAdAnayoH#} {%K.%} {#dIptigrahaRagatizu#} {%V.%}) splendere, capere, ire.
as	as	756	024-b	"2. {#as#}¦ 2. {%P.%} ({%ATM.%} solum in conjunctione cum {#vyati#}, irr. v. gr. 365, 366, 367, 457, 458.) 1) esse, existere. BH. 2.12. 66. H. 1.39. SU. 1.25. 2) esse, {%ut verbum abstractum vel copulativum%}. SU. 1.21. SA. 4.7. 3) fieri. A. 8.14. (Lith. {%es-mi, es-ti%}; slav. {%jes-mj, jes-tj%}; gr. <lang n=""greek"">ἐμ-μί, ἐσ-τί</lang>, prius per assimilationem ex <lang n=""greek"">ἐσ-μί</lang>; lat. {%sum, es-t%}; goth. {%i-m%}, ex {%is-m, is-t%}; nostrum {%is-t%}.). <div n=""pfx"">c. {#prAdur#} (manifesto, palam. gr. 685.) apparere, in conspectum venire, oriri. A. 4.8. 6.16. 8.13."
as	as	757	024-b	"3. {#as#}¦ 4. {%P.%} deponere, abjicere. NALOD. 4.36. <div n=""pfx"">c. {#apa#} 1) {%id.%} NALOD. 3.8. 2) relinquere, deserere. HIT. 107.5. 3) postponere, negligere. HIT. 70.10. <div n=""pfx"">c. {#aBi#} exercere, tractare, versari {%in alqâre%}. SAK. 32.infr. <div n=""pfx"">c. {#ut#} praef. {#vi (vyudas)#} i. q. simpl. BH. 18.51. <div n=""pfx"">c. {#ni#} 1) deponere. DR. 1.5. 7.8. SA. 5.9. <div n=""pfx"">c. {#vi + ni#} ponere, deponere, collocare. N. 24.45. RAM. ed. Ser. III.47.7. 70.5. <div n=""pfx"">c. {#sam + ni#} deponere. SA. 3.18. BH. 3.30. 4.41. 5.13. <div n=""pfx"">c. {#nis#} ejicere. DEV. 1.18. <div n=""pfx"">c. {#vi#} part. {#vyasta#} consternatus, confusus, dejectus. A. 10.64."
asaṃśayam	asaMSayam	758	024-b	{#asaMSayam#}¦ {%Adv.%} ({%AVY.%} ex {#a#} priv. et {#saMSaya#} {%m.%} dubium) sine dubio. BR. 3.9. 10.
asakṛt	asakft	759	024-b	{#asakft#}¦ (ex {#a#} priv. et {#sakft#} semel) non semel, saepius. H. 1.14. 4.11. BR. 1.21. A. 8.15.
asaṅkhyeya	asaNKyeya	760	024-b	{#asaNKyeya#}¦ ({%KARM.%} ex {#a#} priv. et {#saNKyeya#} a r. {#KyA#} praef. {#sam#} s. {#ya#}. v. gr. 626.) innumerabilis. N. 13.56.
asajjana	asajjana	761	024-b	{#asajjana#}¦ {%m.%} ({%KARM.%} ex {#a#} priv. et {#sajjana#} ex {#sat#} bonus et {#jana#} homo) homo improbus. HIT. 74.3.
asatī	asatI	762	024-b	"{#asatI#}¦ {%f.%} (ex {#a#} priv. et {#satI#} fem. <lang n=""greek"">τᴕ̃</lang> {#sat#} bonus) femina impudica, non casta. AM."
asatkṛta	asatkfta	763	024-b	{#asatkfta#}¦ {%n.%} ({%KARM.%} ex {#a#} priv. et {#satkfta#} e {#sat#} bonus et {#kfta#} {%n.%} factum) peccatum, delictum. N. 24.31.
asatya	asatya	764	024-b	{#asatya#}¦ ({%KARM.%} ex {#a#} priv. et {#satya#} verus) non verus, falsus. N. 19.8.
asan	asan	765	025-a	{#asan#}¦ v. {#asfj#}.
asambaddha	asambadDa	766	025-a	{#asambadDa#}¦ (ex {#a#} priv. et {#sambadDa#} ligatus a r. {#banD#} praef. {#sam#} s. {#ta#}) absurdus, ineptus, stultus {%de verbis%}. SAK. 21.2.infr.
asahana	asahana	767	025-a	{#asahana#}¦ (ex {#a#} priv. et {#sahana#} tolerans a r. {#sah#} s. {#ana#}) non tolerans, zelotypus. UR. 47.8. V. sq.
asahamāna	asahamAna	768	025-a	{#asahamAna#}¦ (ex {#a#} priv. et {#sahamAna#} tolerans, a r. {#sah#} s. {#mAna#}) {%id.%} UR. 55.19. 71.16.
asādhya	asADya	769	025-a	{#asADya#}¦ (ex {#a#} priv. et {#sADya#} perficiendus, efficiendus a {%Caus.%} radicis {#sAD#}) insanabilis. UR. 48.6.infr.
asi	asi	770	025-a	{#asi#}¦ {%m.%} (ut videtur, a r. {#as#} cl. 1. s. {#i#}) ensis, gladius (lat. {%ensis%} insertâ nasali).
asita	asita	771	025-a	{#asita#}¦ ({%KARM.%} ex {#a#} priv. et {#sita#} albus) niger. N. 12.66. 16.21.
asiputrī	asiputrI	772	025-a	{#asiputrI#}¦ {%f.%} (ex {#asi#} ensis et {#putrI#} filia) culter. AM.
asiheti	asiheti	773	025-a	{#asiheti#}¦ {%m.%} (ensem pro telo habens, {%BAH.%} ex {#asi#} et {#heti#} telum) ensifer. AM.
asu	asu	774	025-a	{#asu#}¦ (r. {#as#} esse s. {#u#}) 1) {%m. pl. num.%} ({#asavas#}) halitus, spiritus. DEV. 2.67. V. {#gatAsu#} et {#vyasu#}. 2) {%n.%} consideratio, cogitatio, aut cor tanquam ejus sedes. 3) {%n.%} affectus, affectio.
asukha	asuKa	775	025-a	{#asuKa#}¦ {%n.%} ({%KARM.%} ex {#a#} priv. et {#suKa#} {%n.%} delectatio, voluptas) dolor, sollicitudo, moeror. N. 13.52. 15.14.
asudhāraṇa	asuDAraRa	776	025-a	{#asuDAraRa#}¦ {%n.%} (ex {#asu#} halitus, spiritus et {#DAraRa#} gestatio, portatio) vita. AM.
asura	asura	777	025-a	{#asura#}¦ {%m.%} nomen daemonum Kâsyapo et Dite natorum, diis inimicorum.
asuhṛd	asuhfd	778	025-a	{#asuhfd#}¦ {%m.%} ({%KARM.%} ex {#a#} priv. et {#suhfd#} {%m.%} amicus) inimicus. N. 26.15.
asūy	asUy	779	025-a	"{#asUy#}¦ ({%Denominat.%} ab {#asu#} q. v. s. {#ya#}, gr. 585.) conviciari, maledicere, exsecrari, devovere, fremere, {%murren%}. N. 14.17. M. 19. BH. 3.31. UR. 78.2.infr. <div n=""pfx"">c. {#aBi#} exsecrari. SA. 5.90. BH. 3.32. N. 12.117."
asūyana	asUyana	780	025-a	{#asUyana#}¦ {%n.%} (ab {#asUy#} s. {#ana#}) {%nomen actionis verbi%} {#asUy#}.
asūyā	asUyA	781	025-a	{#asUyA#}¦ {%f.%} (ab {#asUy#} s. {#A#}) {%id.%} AM.
asūyu	asUyu	782	025-a	{#asUyu#}¦ {%Adj.%} (ab {#asUy#} s. {#u#}) convicians, maledicens, fremens. BH. 9.1.
asṛgdharā	asfgDarA	783	025-b	{#asfgDarA#}¦ {%f.%} (ex {#asfj#} sanguis et {#Dara#} gerens, ferens in {%fem.%}) cutis. AM.
asṛj	asfj	784	025-b	"{#asfj#}¦ {%n.%} (non profundens pro non profundendum, a r. {#sfj#} q. v., praef. {#a#} priv. nisi fortasse {#a#} mutilatum est ex {#ava#} vel {#A#}, ita ut sanguis nominatus sit a fluendo; notetur lith. {%srawaù%} sanguinem emitto, quod ad rad. {#sru#} fluere pertinet) sanguis (lat. {%sanguis%} abjecto {%a%} initiali; quod ad nasalem <lang n=""greek"">τοῦ</lang> {%sanguis%} attinet, respicias formam {#asan#} quâ in nonnullis casibus Thema {#asfj#} suppleri potest, v. gr. 203.)."
asṛpāṭa	asfpAwa	785	025-b	{#asfpAwa#}¦ {%m. n.%} (ut mihi videtur, pro {#asfkapAwa#}, e praec. et {#pAwa#} extensio, expansio) rivus sanguinis.
asau	asO	786	025-b	{#asO#}¦ hic, haec, ille, illa v. {#adas#} et gr. 271.
asta	asta	787	025-b	{#asta#}¦ {%m.%} (r. {#as#} q. v. s. {#ta#}) 1) nomen occidentalis cujusdam montis, ultra quem solem occidere credunt. 2) solis occasus {%et%} occasus, finis {%in universum%}. SA. 4.17. HIT. 73.6.
