headword_iast	headword_slp1	entry_id	page	body
gatapūrva	gatapUrva	4560	3-260-c	{#gatapUrva#}¦ <lex>Adj.</lex> {%früher betreten%} <ls>MBH. 3,296,20</ls>.
gandhaka	ganDaka	4561	3-260-c	"{#ganDaka#}¦ auch {%wohlriechender Stoff, Wohlgerüche%}. {#˚pezikA#} <lex>f.</lex> <ls>HARIV. 8394</ls>. {#˚pozikA#} <lex>f.</lex> <ls n=""HARIV."">2,89,12</ls>."
gandhasragdāmavant	ganDasragdAmavant	4562	3-260-c	{#ganDasragdAmavant#}¦ <lex>Adj.</lex> {%mit wohlriechenden Guirlanden versehen%} <ls>MĀN. GṚHY. 2,6</ls>.
gandhodaka	ganDodaka	4563	3-261-a	{#ganDodaka#}¦ <lex>n.</lex> {%wohlriechendes Wasser%} <ls>MĀN. ŚR. 11,3</ls>.
gam	gam	4564	3-261-a	{#gam#}¦ mit {#aByud#} 1〉 {#aByudgata#} {%aufgegangen%} (Sonne) <ls>VAJRACCH. 32,17</ls>.
gambhara	gamBara	4565	3-261-a	{#gamBa/ra#}¦, so zu accentuiren.
gartya	gartya	4566	3-261-a	{#gartya#}¦ <lex>Adj.</lex> {%verdienend in eine Grube geworfen zu werden%} <ls>ŚĀṄKH. BR. 10,2</ls>.
garbha	garBa	4567	3-261-a	{#garBa#}¦ auch {%die Katamenien%} <ls>VIṢṆUS. 27,1</ls>.
garbhanirharaṇa	garBanirharaRa	4568	3-261-a	{#garBanirharaRa#}¦ <lex>n.</lex> {%das Herausdrängen des Kindes aus dem Mutterleibe%} <ls>SUŚR. 2,91,19</ls>.
garbharūpaka	garBarUpaka	4569	3-261-a	{#garBarUpaka#}¦ <lex>m.</lex> {%ein junger Mann%} <ls>MAHĀVĪRAC. 6,10</ls>.
garbhavedinī	garBavedinI	4570	3-261-a	{#garBavedinI#}¦ <lex>f.</lex> = {#garBavedana#} <ls>MĀN. GṚHY. 2,18</ls>.
gal	gal	4571	3-261-a	<hom>1.</hom> {#gal#}¦ mit {#vinis#} {%hervorbrechen%} <ls>PR. P. 108</ls>.
galunta	galunta	4572	3-261-a	{#galunta/#}¦ (?) <lex>m.</lex> <ls>AV. 6,83,3</ls>.
gava	gava	4573	3-261-a	{#gava#}¦, <lex>f.</lex> {#gavI#} {%Rede%} <ls>ŚIŚ. 2,68</ls>.
gāṅgaucya	gANgOcya	4574	3-261-a	{#gANgOcya/#}¦ <lex>m.</lex> {%ein <ab>best.</ab> göttliches Wesen%} <ls>MAITR. S. 2,9,1</ls>.
gātra	gAtra	4575	3-261-a	"{#gAtra#} und {#˚yuta#}¦ <lex>Adj.</lex> {%umfänglich, gross%} (Edelstein) <ls>RĀJAN. 13,161</ls>. <ls n=""RĀJAN. 13,"">166</ls>. <ls n=""RĀJAN. 13,"">171</ls>. <ls n=""RĀJAN. 13,"">183</ls>. <ls n=""RĀJAN. 13,"">194</ls>. <ls n=""RĀJAN. 13,"">149</ls>."
gātrayuta	gAtrayuta	4575.1	3-261-a	{{Lbody=4575}}
gāyatrīyāman	gAyatrIyAman	4576	3-261-a	{#gAyatrIyAman#}¦ <lex>Adj.</lex> (<lex>f.</lex> {#˚yAmnI#}) {%under%} <is>Gāyatrī</is>-{%Versen kommend%} <ls>ĀPAST. ŚR. 4,7,2</ls>.
gārdhapṛṣṭa	gArDapfzwa	4577	3-261-a	{#gArDapfzwa#}¦ oder {#˚prazwa#} <ab>Bez.</ab> {%einer nicht sanctionirten Art des Selbstmordes%} (bei den <is>Jaina</is>) <ls>ŚĪLĀṄKA 1,369</ls>.
gāvaya	gAvaya	4578	3-261-a	{#gAvaya#}¦ <lex>Adj.</lex> {%vom <bot>Bos Gavaeus</bot>%} (Fleisch) <ls>VIṢṆUS. 80,9</ls>.
girika	girika	4579	3-261-a	{#girika#}¦ 2〉b〉 auch eines Wesens im Gefolge <is>Śiva</is>ʼs.
girinadikā	girinadikA	4580	3-261-a	{#girinadikA#}¦ <lex>f.</lex> {%Gebirgsbach%} <ls>KĀD. 251,19</ls>.
giriśaya	giriSaya	4581	3-261-a	{#giriSaya/#}¦, so zu accentuiren.
girī	girI	4582	3-261-a	{#girI#}¦ <lex>Adv.</lex> mit {#kar#} {%zu einem Berge anhäufen%} <ls>HEM. PAR. 12,4</ls>.
guṃkāra	guMkAra	4583	3-261-a	{#guMkAra#}¦ <lex>m.</lex> {%das Gesumme der Bienen%} <ls>Z. d. d. m. G. 32,735</ls>.
guḍala	guqala	4584	3-261-a	{#guqala#}¦ <lex>n.</lex> <ls>SVAPNAC. 2,32</ls>.
guṇatas	guRatas	4585	3-261-a	{#guRatas#}¦ 3〉 {%von Seiten der lautlichen Eigenschaft%} <ls>P. 1,1,50</ls>, <ab>Sch.</ab>
guptadhana	guptaDana	4586	3-261-a	<hom>1.</hom> {#guptaDana#}¦ <lex>n.</lex> {%verwahrtes Geld%} <ls>PAÑCAT. ed. Bomb. 2,39,2</ls>.
guptadhana	guptaDana	4587	3-261-a	<hom>2.</hom> {#guptaDana#}¦ <lex>Adj.</lex> {%der sein Geld verwahrt%} <ls><ab>ebend.</ab> 2,37,21</ls>.
guruvāra	guruvAra	4588	3-261-a	{#guruvAra#}¦ <lex>m.</lex> {%Donnerstag%} <ls>HEMĀDRI 1,66,7</ls>.
guhyaruj	guhyaruj	4589	3-261-a	{#guhyaruj#}¦ <lex>f.</lex> {%eine Krankheit der Schamtheile%} <ls>VARĀH. BṚH. S. 5,86</ls>.
gṛhanirvāha	gfhanirvAha	4590	3-261-a	{#gfhanirvAha#}¦ <lex>m.</lex> {%Besorgung des Hauses, Haushalt%} <ls>KATHĀS. 57,29</ls>.
gṛhapāta	gfhapAta	4591	3-261-a	{#gfhapAta#}¦ <lex>m.</lex> {%der Einsturz eines Hauses%} <ls>KATHĀS. 28,149</ls>.
gṛhastha	gfhasTa	4592	3-261-a	{#gfhasTa#}¦ 2〉 <ab>Nom. abstr.</ab> {#˚tA#} <lex>f.</lex> <ls>MAHĀVĪRAC. 62,13</ls>.
gṛhītadikka	gfhItadikka	4593	3-261-a	{#gfhItadikka#}¦ <lex>Adj.</lex> {%nach allen Himmelsgegenden entflohen%} <ls>ŚIŚ. 1,64</ls>.
gairikākhya	gErikAKya	4594	3-261-b	{#*gErikAKya#}¦ <ls>RĀJAN. 11,94</ls>.
gotrin	gotrin	4595	3-261-b	{#gotrin#}¦ <lex>Adj.</lex> {%zu einem Geschlecht gehörig;%} <lex>m.</lex> {%Blutsverwandter%} <ls>VET. (U.) 39,39</ls>. <ab>Nom. abstr.</ab> {#˚tritva#} <lex>n.</lex> <ls>BṚHANM.</ls>
gonihāra	gonihAra	4596	3-261-b	{#gonihAra#}¦ <lex>m.</lex> {%Kuhmist%} <ls>VIṢṆUS. 48,16</ls>.
goptṛmant	goptfmant	4597	3-261-b	{#goptfmant#}¦ <lex>Adj.</lex> {%einen Beschützer habend%} <ls>KAUṢ. UP. 2,1</ls>.
gomedasaṃnibha	gomedasaMniBa	4598	3-261-b	{#*gomedasaMniBa#}¦ 2〉 {%Kalkspath%} <ls>RĀJAN. 13,136</ls>.
goṣṭha	gozWa	4599	3-261-b	{#gozWa/#}¦ <lex>m.</lex> {#apAM/ gozWaH/#} geschraubter Ausdruck für {%Wassergefäss, Kübel%} <ls>AV. 11,1,13</ls>.
goṣpadapūram	gozpadapUram	4600	3-261-b	{#*gozpadapUram#} und {#*˚padapram#}¦ <ab>Absol.</ab> {%so dass%} (nur) {%der Eindruck einer Rinderklaue%} (mit Wasser) {%gefüllt wird%} <ls>P. 3,4,32</ls>, <ab>Sch.</ab> <ls>BHAṬṬ. 14,20</ls>.
goṣpadapram	gozpadapram	4600.1	3-261-b	{{Lbody=4600}}
gaucya	gOcya	4601	3-261-b	{#gO/cya#}¦ (<ls>Nachtr. 2</ls>) zu streichen.
gaubhila	gOBila	4602	3-261-b	{#gOBila#}¦ <lex>n.</lex> <is>Gobhilaʼs Gṛhyasutra</is> <ls>Gṛhyas. 2,94</ls>.
gaurijeya	gOrijeya	4603	3-261-b	{#*gOrijeya#}¦ <lex>n.</lex> {%Talk%} <ls>RĀJAN. 13,144</ls>.
grabh	graB	4604	3-261-b	"{#graB#}¦ mit {#anupari#} {%Jmd%} (<ab>Acc.</ab>) {%seine Gunst erweisen%} <ls>VAJRACCH. 20,3</ls>. <ls n=""VAJRACCH. 20,"">9</ls>. — Mit {#aBipari#} {%umfangen, umfassen%} <ls>MĀN. GṚHY. 1,10</ls>."
grahi	grahi	4605	3-261-b	{#grahi#}¦ <lex>m.</lex> {%Halter, Träger%} <ls>GṚHYAS. 2,29</ls>.
grāma	grAma	4606	3-261-b	{#grAma#}¦ Z. 8, lies 6〉 <ab>st.</ab> 5〉. — 7〉 bei den <is>Jaina</is> = {#indriyagrAma#}
grāmakaṇṭaka	grAmakaRwaka	4607	3-261-b	{#grAmakaRwaka#}¦ <lex>m.</lex> etwa {%Dorflümmel%} <ls>ŚĪLĀṄKA 1,316</ls>.
grāmaghātaka	grAmaGAtaka	4608	3-261-b	{#*grAmaGAtaka#}¦ <lex>m.</lex> {%Plünderer eines Dorfes%} <ls>VYUTP. 97</ls>.
grāmapālaka	grAmapAlaka	4609	3-261-b	{#grAmapAlaka#}¦ <lex>m.</lex> = {#grAmapAla#} {%Dorfhüter%} <ls>VET. (U.) S. 121</ls> zu 〔17,2〕.
grāmasad	grAmasad	4610	3-261-b	{#grAmasad#}¦ <lex>Adj.</lex> {%in Dörfern sich aufhaltend%} <ls>MĀN. GṚHY. 1,13</ls>.
grāha	grAha	4611	3-261-b	"{#grAha#}¦ 2〉d〉ε〉 {%die Vorstellung von Etwas%} (im <ab>Comp.</ab> vorangehend) <ls>VAJRACCH. 23,12</ls>. <ls n=""VAJRACCH. 23,"">13</ls>. <ls n=""VAJRACCH."">25,16</ls>."
glahana	glahana	4612	3-261-b	{#gla/hana#}¦ <lex>n.</lex> {%das Würfeln, Werfen der Würfel%}.
ghaṭ	Gaw	4613	3-261-b	"{#Gaw#}¦ mit {#pravi#}, {#˚Gawita#} {%abgehauen%} <ls>MAHĀVĪRAC. 26,12</ls>. <ls n=""MAHĀVĪRAC."">37,13</ls>. — <ab>Caus.</ab> {%auseinander sprengen%} <ls>KIR. 2,46</ls>."
ghaṭṭ	Gaww	4614	3-261-b	{#Gaww#}¦ mit {#vyA#} {%hinfahren über%} (<ab>Loc.</ab>) <ls>VṚṢABH. 56</ls>.
ghanamud	Ganamud	4615	3-261-b	{#Ganamud#}¦ <lex>Adj.</lex> {%hocherfreut%} <ls>CAURAP. (A.) 43</ls>.
ghanāsthika	GanAsTika	4616	3-261-b	{#GanAsTika#}¦ <lex>Adj.</lex> (<lex>f.</lex> {#A#}) {%einen dicken Knochen habend%} (Nase) <ls>VIṢṆUS. 96,75</ls>. Nach dem <ab>Comm.</ab> soll {#Gana#} der Name des {%Nasenknochens%} sein.
ghamaghamārava	GamaGamArava	4617	3-261-b	{#GamaGamArava#}¦ <lex>m.</lex> {%Gerassel%} <ls>Z. d. d. m. G. 32,735</ls>.
gharmocchiṣṭa	GarmocCizwa	4618	3-261-b	{#GarmocCizwa#}¦ {%eine <ab>best.</ab> Opferhandlung%} <ls>BAUDH. 1,6,13,30</ls>.
ghasi	Gasi	4619	3-261-b	{#Gasi/#}¦ <lex>m.</lex> {%Nahrung%}.
ghātitva	GAtitva	4620	3-261-b	{#˚GAtitva#}¦ <lex>n.</lex> {%das Tödten, Hinrichtung%} <ls>VIṢṆUS. 16,11</ls>.
ghuṣ	Guz	4621	3-261-b	{#Guz#}¦ mit {#ud#} 3〉 {#udGuzyamARa#} <ls>VṚṢABH. 259,a,38</ls>.
ghṛtadhārā	GftaDArA	4622	3-261-b	{#GftaDArA#}¦ <lex>f.</lex> auch {%ein Strom von Schmelzbutter%} <ls>MBH. 13,26,90</ls>.
ghṛtaminva	Gftaminva	4623	3-261-b	{#Gftaminva#}¦ <lex>Adj.</lex> (<lex>f.</lex> {#A#}) {%Schmelzbutter ausgehen lassend%} <ls>MAITR. S. 2,13,1</ls>.
ghṛtāhuti	GftAhuti	4624	3-261-c	{#GftAhuti/#}¦ <lex>f.</lex> <is>Ghṛta</is>-{%Spende%}.
ghoṭapālaka	GowapAlaka	4625	3-261-c	{#GowapAlaka#}¦ <ls>CAURAP. (A.) 63</ls> fehlerhaft für {#kowwapAlaka#}.
ghorāśaya	GorASaya	4626	3-261-c	{#GorASaya#}¦ <lex>Adj.</lex> {%von grausamer Gesinnung gegen%} (<ab>Loc.</ab>) <ls>MAHĀVĪRAC. 49,17</ls>.
cakradundubhya	cakradunduBya	4627	3-261-c	{#cakradunduBya#}¦ <lex>Adj.</lex> {%auf Rad und Trommel bezüglich%} <ls>KĀTY. ŚR. 4,3,13</ls>.
cakrabhrama	cakraBrama	4628	3-261-c	{#cakraBrama#}¦ auch <lex>Adj.</lex> {%sich wie ein Rad drehend%} <ls>MAHĀVĪRAC. 101,12</ls>.
cakṣ	cakz	4629	3-261-c	"{#cakz#}¦ mit {#pari#} 2〉 {%verwerfen,%} so <ab>v. a.</ab> {%verbieten, untersagen%} <ls>ĀPAST. 1,11,25</ls>. <ls n=""ĀPAST. 1,"">17,27</ls>. <ls n=""ĀPAST. 1,"">32,29</ls>. <ls n=""ĀPAST."">2,10,10</ls>. <ls n=""ĀPAST. 2,"">17,20</ls>."
cakṣurapeta	cakzurapeta	4630	3-261-c	{#cakzurapeta#}¦ <lex>Adj.</lex> {%um die Augen gekommen, blind%} <ls>KAUṢ. UP. 3,3</ls>.
cañcu	caYcu	4631	3-261-c	{#caYcu#}¦ 3〉 auch {#˚puwaka#} <ls>Spr. 4462</ls>.
caṇḍāntika	caRqAntika	4632	3-261-c	{#caRqAntika#}¦ <lex>n.</lex> wohl nur fehlerhaft für {#caRqAtaka#} <ls>GOBH. ŚRĀDDH. 2,19</ls>.
caṇḍīpati	caRqIpati	4633	3-261-c	{#caRqIpati#}¦ <lex>m.</lex> <ab>Bein.</ab> <is>Śiva</is>ʼs <ls>MAHĀVĪRAC. 33,15</ls>.
caturartha	caturarTa	4634	3-261-c	{#caturarTa#}¦ <lex>Adj.</lex> (<lex>f.</lex> {#A#}) {%vier Bedeutungen habend%} <ls>DEŚĪN.</ls>
caturaśītisāhasra	caturaSItisAhasra	4635	3-261-c	{#caturaSItisAhasra#}¦ <lex>Adj.</lex> {%84000 betragend%} <ls>MĀRK. P. 54,15</ls>.
caturdvāra	caturdvAra	4636	3-261-c	{#caturdvAra#}¦, {#puruza#} <ls>MBH. 12,269,23</ls>.
caturnidhana	caturniDana	4637	3-261-c	{#ca/turniDana#}¦ <lex>Adj.</lex> {%aus vier Schlusssätzen bestehend%} <ls>ŚAT. BR. 12,8,3,26</ls>.
caturmuṣṭi	caturmuzwi	4638	3-261-c	{#caturmuzwi#}¦ <lex>m.</lex> <ab>Sg.</ab> {%vier Handvoll%} <ls>GṚHYAS. 1,43</ls>.
caturviṃśatigava	caturviMSatigava	4639	3-261-c	{#caturviMSatigava/#}¦ <lex>n.</lex> {%ein Gespann von 24 Stieren%} <ls>ŚAT. BR. 7,2,2,6</ls>.
caturviṃśatisāhasra	caturviMSatisAhasra	4640	3-261-c	{#caturviMSatisAhasra#}¦ <lex>Adj.</lex> (<lex>f.</lex> {#I#}) {%aus 24000 bestehend%} <ls>MBH. 1,1,102</ls>. <ls>R. GORR. 1,4,147</ls>.
catuścakra	catuScakra	4641	3-261-c	{#catuScakra#}¦ <lex>m.</lex> {%ein <ab>best.</ab> Opfer%} <ls>BAUDH. 1,6,13?, 30</ls>.
catuṣpathasad	catuzpaTasad	4642	3-261-c	{#catuzpaTasad#}¦ <lex>Adj.</lex> {%an Kreuzwegen sich aufhaltend%} <ls>MĀN. GṚHY. 1,13</ls>.
catuṣpada	catuzpada	4643	3-261-c	<hom>2.</hom> {#catuzpada#}¦ 1〉e〉 {%vier Felder einnehmend%} <ls>VARĀH. BṚH. S. 53,55</ls>.
catvara	catvara	4644	3-261-c	{#catvara#}¦, wohlauch {%Kreuzweg%}. {#˚taru#} <lex>m.</lex> <ls>SVAPNAC. 2,40</ls>.
catvāriṃśanmāna	catvAriMSanmAna	4645	3-261-c	{#catvAriMSanmAna#}¦ <lex>Adj.</lex> {%ein Gewicht von 40 habend%} <ls>ĀPAST. ŚR. 5,21,9</ls>.
candrasāman	candrasAman	4646	3-261-c	{#candrasAman#}¦ <lex>n.</lex> Name eines <is>Saman</is> <ls>VIṢṆUS. 56,14</ls>.
candrāśma	candrASma	4647	3-261-c	{#*candrASma#} und {#*˚n#}¦ <lex>m.</lex> {%ein <ab>best.</ab> Edelstein,%} = {#candrakAnta#} <ls>RĀJAN. 13,213</ls>.
candrāśman	candrASman	4647.1	3-261-c	{{Lbody=4647}}
camūha	camUha	4648	3-261-c	{#camUha#}¦ <ls>CAURAP. (A.) 40</ls> fehlerhaft für {#camUru#}.
campakalatā	campakalatA	4649	3-261-c	{#campakalatA#}¦ <lex>f.</lex> ein Frauenname <ls>VṚṢABH. 261. fgg.</ls>
caraṇalagna	caraRalagna	4650	3-261-c	{#caraRalagna#}¦ <lex>Adj.</lex> {%zu Jmds Füssen liegend%}.
carācaraguru	carAcaraguru	4651	3-261-c	{#carAcaraguru#}¦ <lex>m.</lex> <ab>Bein.</ab> <is>Śiva</is>ʼs <ls>KAUTUKAR. 84</ls>.
caritapūrva	caritapUrva	4652	3-261-c	{#caritapUrva#}¦ <lex>Adj.</lex> {%früher vollzogen%} <ls>ŚĀK. 96</ls>.
carmāra	carmAra	4653	3-261-c	{#carmAra#}¦ <lex>m.</lex> auch {%weisser Zinnober%} <ls>BHĀVAPR. 1,261</ls>. {#*˚ka#} <lex>m.</lex> <ab>dass.</ab>
calitendriya	calitendriya	4654	3-261-c	{#calitendriya#}¦ <lex>Adj.</lex> {%mit aufgeregten Sinnen%} <ls>R. 5,23,6</ls>.
cāturhotṛka	cAturhotfka	4655	3-262-a	{#cAturhotfka#}¦, <lex>f.</lex> {#I#} <ls>MĀN. GṚHY. 1,23</ls>.
cātuṣpatha	cAtuzpaTa	4656	3-262-a	{#cAtuzpaTa#}¦ <lex>Adj.</lex> {%an einem Kreuzwege befindlich%} <ls>ĀPAST. ŚR. 8,18,1</ls>.
cāndra	cAndra	4657	3-262-a	{#cAndra#}¦ 2〉c〉 ist hier (lies <ls>78,2</ls>) <lex>Adj.</lex>, da {#ahni#} zu ergänzen ist.
cāpayaṣṭi	cApayazwi	4658	3-262-a	{#cApayazwi#}¦, lies {%Bogen%} <ab>st.</ab> {%Bogensehne%} und <ab>vergl.</ab> {#Danuryazwi#}.
cāpaveda	cApaveda	4659	3-262-a	{#cApaveda#}¦ <lex>m.</lex> = {#Danurveda#} <ls>PR. P. 119</ls>.
cāmīkarīya	cAmIkarIya	4660	3-262-a	"{#cAmIkarIya#}¦ <lex>Adj.</lex> {%golden%} <ls>KUMĀRAS. 13,22</ls>. <ls n=""KUMĀRAS. 13,"">28</ls>."
cārekṣaṇa	cArekzaRa	4661	3-262-a	{#cArekzaRa#}¦ <lex>Adj.</lex> <ls>ŚIŚ. 2,82</ls>.
ci	ci	4662	3-262-a	"<hom>1.</hom> {#ci#}¦ <ab>Desid.</ab> {#cicIzati#} {%anhäufen —, einsammeln wollen%} <ls>KIR. 2,19</ls>. <ls n=""KIR."">3,11</ls>. — Mit {#samaByud#} {%häufen%} <ls>ĀPAST. ŚR. 9,1,2</ls>."
cikartiṣu	cikartizu	4663	3-262-a	{#cikartizu#}¦ auch {%abzuhauen wünschend%} <ls>ŚIŚ. 1,49</ls>.
cittadhārā	cittaDArA	4664	3-262-a	{#cittaDArA#}¦ <lex>f.</lex> {%Gedankenfluss%} <ls>VAJRACCH. 39,11</ls>.
cittabheda	cittaBeda	4665	3-262-a	{#cittaBeda#}¦ <lex>m.</lex> {%Verstimmung%} <ls>MAHĀVĪRAC. 46,16</ls>.
cittavikṣepa	cittavikzepa	4666	3-262-a	{#cittavikzepa#}¦ <lex>m.</lex> {%Zerstreutheit des Geistes, Geistesverwirrung%} <ls>VAJRACCH. 35,15</ls>.
citraka	citraka	4667	3-262-a	{#citraka#}¦ <lex>Adj.</lex> {%bunt, scheckig%} als <ab>Bez.</ab> {%der achten unbekannten Grösse%} <ls>COLEBR. Alg. 228</ls>.
citrāpūrṇamāsa	citrApUrRamAsa	4668	3-262-a	{#citrApUrRamAsa/#}¦ <lex>m.</lex> {%der im Mondhause%} <is>Citra</is> {%stehende Vollmond%} <ls>TS. 7,4,8,2</ls>.
citrāsaṅga	citrAsaNga	4669	3-262-a	{#citrAsaNga#}¦ <lex>Adj.</lex> {%einen bunten Mantel tragend%} <ls>BAUDH. 1,5,13?, 9</ls>.
cibuka	cibuka	4670	3-262-a	{#cibuka#}¦, angeblich = {#saMdaMSa#} {%Zange%} <ls><ab>Comm.</ab> zu GṚHYAS. 1,85</ls>.
cīvaravant	cIvaravant	4671	3-262-a	{#cIvaravant#}¦ <lex>Adj.</lex> {%ein Bettlergewand tragend%} <ls>PR. P. 85</ls>.
cīvivāc	cIvivAc	4672	3-262-a	{#cIvivAc#}¦ <lex>m.</lex> {%Grille%} <ls>VIṢṆUS. 44,24</ls>.
cuñcu	cuYcu	4673	3-262-a	{#cuYcu#}¦ 1〉 so <ab>v. a.</ab> {%gewohnt an%} <ls>ŚIŚ. 2,14</ls>.
cumbakamaṇi	cumbakamaRi	4674	3-262-a	{#cumbakamaRi#}¦ <lex>m.</lex> {%Magnet%} <ls>MAHĀVĪRAC. 114,15</ls>.
culump	culump	4675	3-262-a	{#culump#}¦ mit {#ud#} {%einschlürfen%} <ls>MAHĀVĪRAC. 82,14</ls>.
cūcuka	cUcuka	4676	3-262-a	{#cUcuka#}¦ 3〉 <ab>Nom. abstr.</ab> {#˚tA#} <lex>f.</lex> <ls>KAUTUKAR. 47</ls>.
caitrīpakṣa	cEtrIpakza	4677	3-262-a	"{#cEtrIpakza#}¦ <lex>m.</lex> {%die dunkele Hälfte im Monat%} <is>Caitra</is> <ls>LĀṬY. 10,5,18</ls>. <ls n=""LĀṬY. 10,"">20,2</ls>."
colapaṭṭaka	colapawwaka	4678	3-262-a	{#colapawwaka#}¦ <lex>m.</lex> {%ein um die Schamtheile geschlagenes Tuch%} (bei den <is>Jaina</is>) <ls>ŚĪLĀṄKA 1,383</ls>.
cautapallava	cOtapallava	4679	3-262-a	{#cOtapallava#}¦ <lex>Adj.</lex> (<lex>f.</lex> {#I#}) {%einem Mangozweige eigen%} <ls>ŚIŚ. 2,19</ls>.
chalana	Calana	4680	3-262-a	{#Calana#}¦ 1〉 auch <lex>f.</lex> {#A#} <ls>ŚIŚ. 1,69</ls>.
chāyāpatha	CAyApaTa	4681	3-262-a	{#*CAyApaTa#}¦, lies {%die Milchstrasse%} <ab>st.</ab> {%der Luftraum%}.
jagatkāraṇakāraṇa	jagatkAraRakAraRa	4682	3-262-a	{#jagatkAraRakAraRa#}¦ <ab>Beiw.</ab> <is>Viṣṇu</is>ʼs <ls>VIṢṆUS. 1,61</ls>.
jagatparāyaṇa	jagatparAyaRa	4683	3-262-a	{#jagatparAyaRa#}¦ <lex>Adj.</lex> <ab>desgl.</ab> <ls><ab>ebend.</ab> 98,100</ls>.
jagdha	jagDa	4684	3-262-a	{#jagDa/#}¦, so zu accentuiren.
jatudhāman	jatuDAman	4685	3-262-a	{#jatuDAman#}¦ <lex>n.</lex> = {#jatugfha#} <ls>PR. P. 71</ls>.
jan	jan	4686	3-262-a	"{#jan#}¦ mit {#nis#}, {#nirjAta#} {%entstanden aus%} (<ab>Abl.</ab>) <ls>VAJRACCH. 25,4</ls>. <ls n=""VAJRACCH. 25,"">6</ls>. — Mit {#pratyA#} <ls>KAUṢ. UP. 1,2</ls>."
jananātha	jananATa	4687	3-262-a	{#jananATa#}¦ <lex>m.</lex> {%Fürst, König%} <ls>KIR. 2,13</ls>.
janapadaghātaka	janapadaGAtaka	4688	3-262-a	{#*janapadaGAtaka#}¦ <lex>m.</lex> {%Plünderer eines Landes%} <ls>VYUTP. 97</ls>.
janātiga	janAtiga	4689	3-262-a	{#janAtiga#}¦ <lex>Adj.</lex> {%übermenschlich%} <ls>KIR. 3,2</ls>.
janidivasa	janidivasa	4690	3-262-b	{#janidivasa#}¦ <lex>m.</lex> {%Geburtstag%} <ls>MAHĀVĪRAC. 107,17</ls>.
janimant	janimant	4691	3-262-b	{#janimant#}¦ <lex>m.</lex> {%Geschöpf, Mensch%} <ls>MAHĀVĪRAC. 132,19</ls>.
janmapattrikā	janmapattrikA	4692	3-262-b	{#janmapattrikA#}¦ <lex>f.</lex> {%ein Blatt, auf welches Jmdes Nativität eingeschrieben wird%}.
jambhasuta	jamBasuta	4693	3-262-b	{#ja/mBasuta#}¦ <lex>Adj.</lex> {%mit dem Gebiss gepresst, ausgekaut%}.
jarjara	jarjara	4694	3-262-b	{#jarjara#}¦ 1〉 nach <lex>Adj.</lex> ist a〉 hinzuzufügen. <ab>Nom. abstr.</ab> {#˚tA#} <lex>f.</lex> <ls>PR. P. 77</ls>.
jaladhenu	jalaDenu	4695	3-262-b	{#jalaDenu#}¦ <lex>f.</lex> {%eine aus Wasser dargestellte Kuh%} (!) <ls>MBH. 13,71,41</ls>.
jalapakṣacara	jalapakzacara	4696	3-262-b	{#jalapakzacara#}¦ <lex>m.</lex> {%Wasservogel%} <ls>SVAPNAC. 2,21</ls>.
jalamātaṅga	jalamAtaNga	4697	3-262-b	{#*jalamAtaNga#}¦ <lex>m.</lex> {%Dugang%} oder {%Krokodil%} <ls>H. an. 3,61</ls>.
jalavāyasa	jalavAyasa	4698	3-262-b	{#jalavAyasa#}¦ <lex>m.</lex> <ls>SVAPNAC. 2,21</ls>.
javita	javita	4699	3-262-b	{#javita#}¦ <lex>n.</lex> {%das Laufen%} <ls>LALIT. 178,14</ls>.
jasuri	jasuri	4700	3-262-b	{#ja/suri#}¦ 1〉 lies {%ausgehungert%}.
jātaputra	jAtaputra	4701	3-262-b	{#jAtaputra#}¦ <lex>Adj.</lex> {%einen Sohn habend%} <ls>MĀN. ŚR. 1,5,1</ls>.
jātamṛta	jAtamfta	4702	3-262-b	{#jAtamfta#}¦ <lex>Adj.</lex> {%gleich nach der Geburt gestorben%} <ls>VIṢṆUS. 22,26</ls>.
jātavidyā	jAtavidyA	4703	3-262-b	{#jAtavidyA/#}¦, so zu accentuiren.
jātyapahārin	jAtyapahArin	4704	3-262-b	{#jAtyapahArin#}¦ <lex>Adj.</lex> {%den Verlust der Kaste nach sich ziehend%} <ls>VIṢṆUS. 5,99</ls>.
jāmivat	jAmivat	4705	3-262-b	{#jAmiva/t#}¦, lies <lex>Adv.</lex> <ab>st.</ab> <lex>Adj.</lex>
jāmbavatīharaṇa	jAmbavatIharaRa	4706	3-262-b	{#jAmbavatIharaRa#}¦ <lex>n.</lex> Titel eines Werkes <ls>GAṆAR.</ls>
ji	ji	4707	3-262-b	<hom>1.</hom> {#ji#}¦ <ab>Caus.</ab> {#a/jIjipata#} {%ihr habt gewinnen lassen%} <ls>TS. 1,7,8,4</ls>.
jinakalpika	jinakalpika	4708	3-262-b	{#jinakalpika#}¦ <lex>Adj.</lex> {%den%} {#jinakalpa#} {%innehaltend%} <ls>ŚĪLĀṄKA 1,366</ls>.
jīvanta	jIvanta	4709	3-262-b	{#jIvanta#}¦, {#jIvantI#} <lex>f.</lex> auch {%ein <ab>best.</ab> Gestirn%} <ls>MĀN. GṚHY. 1,14</ls>.
jīvātu	jIvAtu	4710	3-262-b	{#jIvAtu#}¦ 3〉 am Ende eines <ab>adj. Comp.</ab> {%lebend von%} <ls>KAUTUKAS. 19</ls>.
